Topic,ReportId,ReportName,AppInstId,InstName,FolderName,CreatedDate,CreatedBy,LastModifiedDate,LastModifiedBy,LastPreviewExportedDate,N=9962
Reports,72099,MTD Appraiser Search,211,Citizens Bank,Ad Hoc,7/28/2020 7:39,320919,7/28/2020 7:39,320919,NULL,
Reports,72113,CMS LDW - NDC/Trans Appraisals By date,259,"loanDepot.com, LLC",LDW Reports,7/28/2020 10:51,384036,7/28/2020 10:51,384036,NULL,
Reports,72140,Vendor List,212,Arvest,Service Provider Information,7/28/2020 13:32,297453,2/3/2022 12:14,404751,NULL,
Reports,72145,Vendor,212,Arvest,Service Provider Information,7/28/2020 13:36,297453,3/16/2023 5:26,404751,NULL,
Reports,72151,zz Archive Test Accounting Report,100,Zions Bancorp,REAT Vendor Management,7/28/2020 15:09,339146,5/2/2022 7:52,339146,NULL,
Reports,72186,Large Test Report1,2,"FNC, Inc.",CMSBI Validation,7/30/2020 7:08,396493,7/30/2020 7:08,396493,NULL,
Reports,72203,SLA Comparison,211,Citizens Bank,Ad Hoc,7/29/2020 9:47,320919,7/29/2020 9:47,320919,NULL,
Reports,72218,1 - Property Characteristics - Appraisal Orders,256,Embrace Home Loans,Embrace Appraisal Metrics,7/29/2020 14:42,358310,7/29/2020 14:42,358310,NULL,
Reports,72235,APRFeeReport COPY,142,Caliber Home Loans,Support,8/9/2021 8:42,0,8/9/2021 8:42,0,NULL,
Reports,72309,All Orders,255,Navy Federal Credit Union,Support,7/30/2020 14:26,388801,7/30/2020 14:26,388801,NULL,
Reports,72316,Declined Orders COPY,142,Caliber Home Loans,Support,7/30/2020 14:57,0,7/30/2020 14:57,0,NULL,
Reports,72334,Overdue Appraisals,219,TD Bank,Chris Reports,7/31/2020 6:43,345894,7/31/2020 6:43,345894,NULL,
Reports,72388,Monthly Residential Update with all dates COPY,111,First Horizon,Business Project Mgmt,7/31/2020 11:44,81889,7/31/2020 11:44,81889,NULL,
Reports,72390,Audit,111,First Horizon,Business Project Mgmt,11/23/2020 6:58,404733,11/23/2020 6:58,404733,NULL,
Reports,72393,SLA Testing - # drafts,237,Chase Corporate and Investment Bank Appraisal,Vendor SLA Testing,7/31/2020 13:20,338321,7/31/2020 13:20,338321,NULL,
Reports,72396,SLA Testing - turn time,237,Chase Corporate and Investment Bank Appraisal,Vendor SLA Testing,7/31/2020 13:20,338321,7/31/2020 13:20,338321,NULL,
Reports,72497,Appeal Volume,255,Navy Federal Credit Union,Kelly's Reports,6/18/2021 10:37,354696,5/31/2023 9:50,429175,5/31/2023 9:50,
Reports,72502,Removed Appraisers,193,Prosperity Mortgage,07) Rima's Reports,8/3/2020 13:08,389685,8/3/2020 13:08,389685,NULL,
Reports,72559,Appraisal Search,211,Citizens Bank,CMS Admin,8/7/2020 8:34,320920,11/7/2022 13:56,320920,11/7/2022 13:33,
Reports,72601,CMS AMC Overdue,259,"loanDepot.com, LLC",Chris,7/6/2021 16:39,383805,7/6/2021 16:39,383805,NULL,
Reports,72604,CMS LDW Open Orders,259,"loanDepot.com, LLC",Chris,5/27/2021 12:15,0,1/9/2023 15:27,407833,NULL,
Reports,72608,CMS LDW Needs Action - by AC,259,"loanDepot.com, LLC",Chris,5/27/2021 12:15,0,1/9/2023 15:27,407833,NULL,
Reports,72613,Orders Primary Service Summary By State and Dates V3,259,"loanDepot.com, LLC",Retail Performance Reports,8/4/2020 13:46,384036,11/9/2022 8:48,382692,11/9/2022 8:48,
Reports,72622,Revision Requests Outstanding,261,Fifth Third,Sample Reports,8/5/2020 9:58,385686,8/5/2020 9:58,385686,NULL,
Reports,72654,Cancelled General Report,111,First Horizon,Zillah,7/16/2021 5:47,0,6/12/2023 5:50,82053,NULL,
Reports,72655,CLC Open Orders redo,111,First Horizon,Zillah,7/13/2021 5:44,0,6/12/2023 5:51,82053,NULL,
Reports,72679,LRES AMC,100,Zions Bancorp,REAT Appraisal Ordering (AST),3/8/2021 13:04,350581,3/8/2021 13:04,350581,NULL,
Reports,72689,Auto-Assign Reviewer,211,Citizens Bank,CMS Admin,7/14/2021 6:29,0,7/14/2021 6:29,0,NULL,
Reports,72696,Weekly Invoice Report - Legacy Evergreen,219,TD Bank,Invoices - DO NOT CHANGE!,8/30/2021 7:31,0,11/4/2022 6:28,0,NULL,
Reports,72744,Approved with Conditions - Daily,99,Chase,CVG Ops Support Team,8/30/2021 7:28,0,3/2/2023 17:55,332071,3/2/2023 17:54,
Reports,72745,Valuation Specialist - Turn Around Time,193,Prosperity Mortgage,00) Appraisal,8/26/2020 9:32,392235,8/26/2020 9:32,392235,NULL,
Reports,72762,Review Assignment Logic,99,Chase,Miles Sandbox,8/6/2020 10:20,383158,8/6/2020 10:20,383158,NULL,
Reports,72770,Cancelled Equity Upgrades,211,Citizens Bank,R&A Scheduler,4/22/2021 9:05,298826,4/22/2021 9:05,298826,NULL,
Reports,72772,CMS LDW - Accepted No Inspection - Breach of SLA,259,"loanDepot.com, LLC",Chris,5/27/2021 12:14,0,1/9/2023 15:28,407833,NULL,
Reports,72794,Direct Active Orders,259,"loanDepot.com, LLC",Pipeline Management,8/6/2020 15:37,377258,9/16/2021 16:02,0,NULL,
Reports,72812,Orders Start with all dates,111,First Horizon,Business Project Mgmt,11/2/2020 6:19,81889,11/2/2020 6:19,81889,NULL,
Reports,72833,doc gaar firing,261,Fifth Third,CoreLogic-FNC Support,8/25/2020 11:07,389484,8/25/2020 11:07,389484,NULL,
Reports,72859,Allocation Report Orders Primary Service By State,259,"loanDepot.com, LLC",LDW Reports,8/8/2020 7:33,384036,8/8/2020 7:33,384036,NULL,
Reports,72861,Allocation Summary Report Primary Service By State COPY,259,"loanDepot.com, LLC",LDW Reports,8/8/2020 7:37,384036,8/8/2020 7:37,384036,NULL,
Reports,72914,Do we capture the Company Name hired by AMC,99,Chase,Miles Sandbox,8/10/2020 13:05,383158,8/10/2020 13:05,383158,NULL,
Reports,72933,Industry Comparison,211,Citizens Bank,Ad Hoc,8/10/2020 10:14,320919,8/10/2020 10:14,320919,NULL,
Reports,72951,High Value Transaction Report- R. Meyer,230,Chase Commercial Banking Appraisal Services Group,Richard Meyer,5/27/2021 12:06,0,9/26/2022 6:20,331953,NULL,
Reports,72955,Fee Changes,250,UBS Bank,Status,4/18/2021 11:07,0,4/18/2021 11:07,0,NULL,
Reports,72969,GAAR Rules,215,BMO Harris Bank,CMS Reporting,8/12/2020 9:11,0,8/12/2020 9:11,0,NULL,
Reports,72998,CustomerPK  Lookup,212,Arvest,Loan Officer,8/11/2020 7:21,297453,8/11/2020 7:21,297453,NULL,
Reports,73015,MS Vendors,231,Iberia Bank,System Administrator,8/11/2020 11:06,319392,8/11/2020 11:06,319392,NULL,
Reports,73051,cc 2920,215,BMO Harris Bank,Barry's Reports,8/12/2020 7:32,353988,8/12/2020 7:32,353988,NULL,
Reports,73068,2055 Analysis - COVID 19 - Aug 2020,100,Zions Bancorp,Ad Hoc Reporting,8/12/2020 9:17,316732,8/12/2020 9:17,316732,NULL,
Reports,73077,Acerage,211,Citizens Bank,Ad Hoc,8/12/2020 11:08,320919,8/12/2020 11:08,320919,NULL,
Reports,73080,CMS Orders for July 2020,99,Chase,Miles Sandbox,8/12/2020 11:42,383158,8/12/2020 11:42,383158,NULL,
Reports,73089,Request for Bid,215,BMO Harris Bank,Barry's Reports,8/12/2020 13:08,353988,5/19/2022 14:18,353988,NULL,
Reports,73090,Rotation - Mtg Secondary / Dallas TX,231,Iberia Bank,Vendor Management,5/3/2021 11:52,0,9/19/2021 11:37,0,NULL,
Reports,73148,Request for Bid,215,BMO Harris Bank,Daily Downloads,12/21/2020 6:29,302288,12/21/2020 6:29,302288,NULL,
Reports,73206,Accepted-First Draft Received-08-13-2020,201,Fulton Mortgage,Reviewer TurnTime Report,10/20/2020 7:37,300273,10/20/2020 7:37,300273,NULL,
Reports,73231,FHA appraisals by State,203,Mortgage Network,Juan,8/13/2020 13:03,392290,8/13/2020 13:03,392290,NULL,
Reports,73239,COVID Alternative Appraisals,248,KeyBank,FNC Support,8/13/2020 13:05,349746,8/13/2020 13:05,349746,NULL,
Reports,73250,z6 Missing Review Tier Audit,100,Zions Bancorp,Sampling,3/3/2021 8:20,339146,2/2/2023 6:42,339146,2/2/2023 6:42,
Reports,73319,Transfers,211,Citizens Bank,CMS Admin,8/14/2020 13:48,320920,8/14/2020 13:48,320920,NULL,
Reports,73324,Arvest Volume,212,Arvest,Corelogic,5/3/2021 11:37,0,9/19/2021 15:37,0,NULL,
Reports,73387,Loan Purpose Report,230,Chase Commercial Banking Appraisal Services Group,Richard Meyer,8/17/2020 8:21,331953,5/24/2022 10:54,331953,NULL,
Reports,73409,Fee Exception Message,99,Chase,Controls,8/17/2020 11:58,373648,9/15/2021 7:56,408402,NULL,
Reports,73420,Valuation Connect Paid,237,Chase Corporate and Investment Bank Appraisal,Invoicing,8/17/2020 12:51,338321,8/17/2020 12:51,338321,NULL,
Reports,73424,Review Tier Escalations- MNL Level 1,99,Chase,Review Tier Reports,5/27/2021 12:33,0,11/3/2021 14:18,335478,NULL,
Reports,73470,Fees - Test,2,"FNC, Inc.",Robi,8/18/2020 6:44,17,8/18/2020 6:44,17,NULL,
Reports,73475,CLO Services Ordered,215,BMO Harris Bank,Daily Downloads,8/25/2020 9:26,302288,8/25/2020 9:26,302288,NULL,
Reports,73509,Multiple Revisions,99,Chase,Staff Appraiser Project,8/6/2021 8:00,0,8/6/2021 8:00,0,NULL,
Reports,73517,missing valuenet,215,BMO Harris Bank,Barry's Reports,8/18/2020 12:34,353988,8/18/2020 12:34,353988,NULL,
Reports,73534,LTGC TitlePort Orders,257,JP Morgan Chase,FNC,8/18/2020 14:39,0,8/18/2020 14:39,0,NULL,
Reports,73564,specialized credit,215,BMO Harris Bank,Barry's Reports,8/19/2020 5:20,353988,8/19/2020 5:20,353988,NULL,
Reports,73582,UCDP Scores - MTG Secondary COPY,231,Iberia Bank,CoreLogic-FNC Support,8/19/2020 8:51,353630,8/19/2020 8:51,353630,NULL,
Reports,73593,Appraisers and appraised values,231,Iberia Bank,IB System Admin,8/21/2020 10:34,336685,8/21/2020 10:34,336685,NULL,
Reports,73602,neworders,215,BMO Harris Bank,Barry's Reports,8/19/2020 10:13,353988,8/19/2020 10:13,353988,NULL,
Reports,73670,Offline Service Providers,251,TCF Bank,CoreLogic/FNC Support,8/24/2021 13:16,353971,8/24/2021 13:16,353971,NULL,
Reports,73680,Vendor Management AMC Loan Samples,211,Citizens Bank,Reporting & Analytics,8/20/2020 8:57,320919,11/9/2021 7:25,298826,NULL,
Reports,73684,State Fees,231,Iberia Bank,System Administrator,8/20/2020 9:10,319392,8/20/2020 9:10,319392,NULL,
Reports,73706,Vendor Management AMC Loan Samples,254,Franklin American Mortgage Company Inc - Wholesale,Reporting & Analytics,11/9/2020 9:42,385897,11/9/2021 6:41,385897,NULL,
Reports,73707,Turn Time - Original Order to First Draft - All Channels,252,American Advisors Group,FNC Support,8/20/2020 10:50,353516,8/20/2020 10:50,353516,NULL,
Reports,73741,Review fees,231,Iberia Bank,System Administrator,8/20/2020 13:00,336685,12/1/2022 12:43,353630,NULL,
Reports,73752,RCD Mailing,99,Chase,Controls,1/7/2021 5:15,373648,1/7/2021 5:15,373648,NULL,
Reports,73760,Coverage,251,TCF Bank,CoreLogic/FNC Support,8/20/2020 14:36,351938,8/20/2020 14:36,351938,NULL,
Reports,73765,FNC Draft- Timios Volume Report,252,American Advisors Group,FNC Support,8/20/2020 15:10,0,8/20/2020 15:10,0,NULL,
Reports,73768,FNC Draft- Timios Volume Report,257,JP Morgan Chase,FNC,8/20/2020 15:16,0,8/20/2020 15:16,0,NULL,
Reports,73801,VA IRRRL,261,Fifth Third,Collateral,8/21/2020 10:56,389482,8/21/2020 10:56,389482,NULL,
Reports,73889,GAAR Worksheet Compliance Report - May - Aug 13,100,Zions Bancorp,Sampling,8/24/2020 9:16,316732,8/24/2020 9:16,316732,NULL,
Reports,73891,Evaluations Month-End Report with Reviewer Tier - May - Aug 13,100,Zions Bancorp,Sampling,2/8/2021 10:59,316732,2/8/2021 10:59,316732,NULL,
Reports,73907,Status Change Report - REAT Evaluations Updated with RISK RATING - May - Aug 13,100,Zions Bancorp,Sampling,2/8/2021 10:58,316732,2/8/2021 10:58,316732,NULL,
Reports,73975,Appraisal Historical Transaction Data,211,Citizens Bank,R&A Scheduler,8/25/2020 7:54,298826,2/1/2022 7:45,298826,NULL,
Reports,73977,Appraisal Historical Transaction Data - TPO,254,Franklin American Mortgage Company Inc - Wholesale,Reporting & Analytics Scheduler,8/25/2020 8:00,385897,2/1/2022 7:46,385897,NULL,
Reports,73988,ALL CLO Orders,215,BMO Harris Bank,Daily Downloads,8/27/2020 9:48,302288,8/27/2020 9:48,302288,NULL,
Reports,73991,AAG Title,2,"FNC, Inc.",cayce,8/25/2020 9:25,338812,8/25/2020 9:25,338812,NULL,
Reports,73999,Fitch Audit Support Data,99,Chase,Audit,8/25/2020 10:20,335478,8/25/2020 10:20,335478,NULL,
Reports,74020,Retail Service Provider Orders State Turn Time State_County detail COPY,259,"loanDepot.com, LLC",Retail Performance Reports,7/9/2021 11:58,382692,7/9/2021 11:58,382692,NULL,
Reports,74026,Middle Office Weekly Report - Amegy,100,Zions Bancorp,Weekly,5/3/2021 12:15,0,9/19/2021 12:02,0,NULL,
Reports,74118,Coverage Areas AMCs,251,TCF Bank,Appraiser Reports - Darci,8/26/2020 10:36,353969,8/26/2020 10:36,353969,NULL,
Reports,74173,list of AMC,219,TD Bank,Chris Reports,8/27/2020 7:56,309114,8/27/2020 7:56,309114,NULL,
Reports,74187,OEV greater,219,TD Bank,Connie's Reports,8/27/2020 9:47,345019,8/27/2020 9:47,345019,NULL,
Reports,74195,Off Grid Appraiser assigned,219,TD Bank,Other Reports,8/27/2020 15:31,345019,8/27/2020 15:31,345019,NULL,
Reports,74196,OEV 2MM+ by Loan Number,219,TD Bank,Connie's Reports,8/27/2020 15:32,345019,8/27/2020 15:32,345019,NULL,
Reports,74208,Orders ALL,215,BMO Harris Bank,Daily Downloads,8/25/2021 8:23,302288,4/13/2022 7:37,302288,NULL,
Reports,74243,Average TT per Month per County per State report - Juan,203,Mortgage Network,Juan,4/8/2021 5:08,392290,12/22/2021 12:25,392290,NULL,
Reports,74281,Sample Selection,250,UBS Bank,UBS's Reports,8/28/2020 7:39,350879,8/28/2020 7:39,350879,NULL,
Reports,74295,Number of Panel Appraisersd by State,193,Prosperity Mortgage,09) Support,10/14/2020 16:07,404811,10/14/2020 16:07,404811,NULL,
Reports,74302,Number of orders assigned to ACT,193,Prosperity Mortgage,09) Support,8/28/2020 9:27,0,8/28/2020 9:27,0,NULL,
Reports,74305,Monthy Completed Volume,193,Prosperity Mortgage,09) Support,1/25/2021 8:15,404811,1/25/2021 8:15,404811,NULL,
Reports,74307,Revisions Requested Accuracy Report - Worksheet Count,261,Fifth Third,AMC Performance/RLAG,1/6/2021 11:04,403883,6/2/2023 9:37,412800,NULL,
Reports,74309,Montlhly AVG Turntime,193,Prosperity Mortgage,09) Support,8/28/2020 9:38,0,8/28/2020 9:38,0,NULL,
Reports,74313,Revisions Requested Accuracy Report - User Status Update Count,261,Fifth Third,AMC Performance/RLAG,1/6/2021 11:01,403883,6/1/2022 5:23,403883,NULL,
Reports,74315,Year to date Completed Volume,193,Prosperity Mortgage,05) Derek's Reports,1/25/2021 13:53,404811,3/16/2023 20:45,404811,3/16/2023 20:45,
Reports,74316,Year to date AVG Turntime,193,Prosperity Mortgage,09) Support,8/28/2020 9:47,0,8/28/2020 9:47,0,NULL,
Reports,74326,Revisions Requested Accuracy Report - TurnTime,261,Fifth Third,AMC Performance/RLAG,11/12/2020 10:52,385686,11/12/2020 10:52,385686,NULL,
Reports,74335,All in one,193,Prosperity Mortgage,09) Support,8/28/2020 13:24,0,8/28/2020 13:24,0,NULL,
Reports,74341,All in one Support Testing,193,Prosperity Mortgage,09) Support,8/28/2020 14:24,0,8/28/2020 14:24,0,NULL,
Reports,74394,OKR_Revisions Count COPY,255,Navy Federal Credit Union,Support Team _ SJ,12/8/2020 11:33,354693,12/8/2020 11:33,354693,NULL,
Reports,74395,Appraisals Completed Last Month (Volume),255,Navy Federal Credit Union,Kelly's Reports,7/7/2021 11:33,354696,3/22/2023 5:26,354693,3/22/2023 5:26,
Reports,74399,Appraisal Received and Processed,255,Navy Federal Credit Union,Support Team _ SJ,7/22/2021 10:33,357080,3/9/2023 4:33,354696,NULL,
Reports,74402,Low Value AVMs,255,Navy Federal Credit Union,Kelly's Reports,12/8/2020 11:27,354693,10/12/2022 7:30,354693,NULL,
Reports,74403,All Appraisal Fees Delivered Prior Period,259,"loanDepot.com, LLC",Appraisal Fees,7/26/2021 12:37,399434,7/26/2021 12:37,399434,NULL,
Reports,74432,Cancel Trip/Insp AMC Appraisal Fees Delivered 1st to 15th FIRST CHOICE,259,"loanDepot.com, LLC",Chris,10/13/2020 18:56,383805,10/13/2020 18:56,383805,NULL,
Reports,74440,Appraiser Research,211,Citizens Bank,Ad Hoc,8/31/2020 12:06,320919,8/31/2020 12:06,320919,NULL,
Reports,74445,Disaster Inspections,152,BBVA,Monthly Reports,5/27/2021 11:39,406384,5/27/2021 11:39,406384,NULL,
Reports,74463,Invoice Research,99,Chase,Miles Sandbox,9/2/2020 11:57,383158,9/2/2020 11:57,383158,NULL,
Reports,74466,Daily Open Pipeline - Extr No Special Instructions,99,Chase,Staff Appraiser Project,3/18/2021 5:30,353589,3/18/2021 5:30,353589,NULL,
Reports,74488,FNC Fulfillment Daily Report - Decisioned Orders with Mail Information RealEC,99,Chase,FULFILLMENT,3/5/2021 14:11,335478,3/5/2021 14:11,335478,NULL,
Reports,74579,Life of Loan Report - Approved,257,JP Morgan Chase,Support and Research,9/2/2020 14:50,0,9/2/2020 14:50,0,NULL,
Reports,74584,1004D Updates,152,BBVA,Misc,4/29/2021 8:40,235434,11/8/2021 15:11,235434,NULL,
Reports,74600,Duplicate services,257,JP Morgan Chase,FNC,9/1/2020 11:26,0,9/1/2020 11:26,0,NULL,
Reports,74637,Appraisal Mailing QC Report,192,Bank of Oklahoma Consumer,Daily Reports,5/3/2021 11:27,0,5/3/2021 11:27,0,NULL,
Reports,74650,Life of Loan Report - Cancellation,257,JP Morgan Chase,Support and Research,9/2/2020 14:51,0,9/2/2020 14:51,0,NULL,
Reports,74666,Pending Archive Completions - No Evals,100,Zions Bancorp,REAT Appraisal Review,6/11/2021 13:28,0,6/12/2023 8:19,348780,6/12/2023 8:19,
Reports,74676,OEV higher than Appraised Value,230,Chase Commercial Banking Appraisal Services Group,support,9/1/2020 14:34,0,9/1/2020 14:34,0,NULL,
Reports,74720,WIP Month End Reporting HOME LOANS - AMC,251,TCF Bank,CoreLogic/FNC Support - Cayce Read,9/17/2020 14:13,351938,9/17/2020 14:13,351938,NULL,
Reports,74728,Desktop Cancellation,82,Huntington National Bank,Michelle Reports,10/1/2020 9:15,44652,10/1/2020 9:15,44652,NULL,
Reports,74736,NY 2020_Aug Ddeep Dive,211,Citizens Bank,Ad Hoc,9/2/2020 8:10,347913,9/2/2020 8:10,347913,NULL,
Reports,74740,NY YTD,211,Citizens Bank,Reporting & Analytics,9/2/2020 7:52,320919,9/2/2020 7:52,320919,NULL,
Reports,74754,test,259,"loanDepot.com, LLC",Support,9/2/2020 8:29,388801,9/2/2020 8:29,388801,NULL,
Reports,74767,Fulfillment Staffing Model,211,Citizens Bank,Reporting & Analytics,11/17/2020 12:06,298826,11/17/2020 12:06,298826,NULL,
Reports,74784,CMS Retail Due Today - AC View LDWWWW,259,"loanDepot.com, LLC",Chris,7/22/2021 6:57,21098,6/2/2023 9:53,407833,NULL,
Reports,74791,CMS LDW Due Today,259,"loanDepot.com, LLC",Chris,5/27/2021 12:15,0,1/9/2023 15:27,407833,NULL,
Reports,74831,Monthly Appraisal Orders,193,Prosperity Mortgage,00a) ECC Reporting,8/31/2021 17:04,404811,1/11/2022 11:16,404811,NULL,
Reports,74855,Initial review completed month end,219,TD Bank,Chris Reports,9/1/2021 8:07,345894,2/1/2022 9:03,345894,NULL,
Reports,74874,Avg fee by State,142,Caliber Home Loans,Support,9/2/2020 13:57,0,9/2/2020 13:57,0,NULL,
Reports,74879,Daily All Orders Report COPY - test run,219,TD Bank,Other Reports,3/12/2021 9:57,0,3/12/2021 9:57,0,NULL,
Reports,74892,Mel Audit Banned,133,American Reporting Company,Misc Reports,2/26/2021 10:47,146672,3/10/2023 15:36,146672,NULL,
Reports,74980,DONE Month End Reporting HOME LOANS - Fee Panel - Ohio,251,TCF Bank,CoreLogic/FNC Support - Cayce Read,10/15/2020 7:26,351938,10/15/2020 7:26,351938,NULL,
Reports,74981,WIP Month End Reporting HOME LOANS,251,TCF Bank,CoreLogic/FNC Support - Cayce Read,9/17/2020 13:56,351938,9/17/2020 13:56,351938,NULL,
Reports,74989,Access Control Level,211,Citizens Bank,Ad Hoc,10/6/2020 8:56,320919,10/6/2020 8:56,320919,NULL,
Reports,74994,Appraisals Completed 26Aug19 to 24Aug20 by AMC and by actual Appraiser North Carolina,219,TD Bank,Chris Reports,9/3/2020 12:19,309114,9/3/2020 12:19,309114,NULL,
Reports,75016,CMS LDW COE - 10 Cal Days,259,"loanDepot.com, LLC",Chris,5/27/2021 12:14,0,1/9/2023 15:26,407833,NULL,
Reports,75044,Daily Open Pipeline - Extr No Special Instructions with Subject,99,Chase,Staff Appraiser Project,3/18/2021 5:29,353589,3/18/2021 5:29,353589,NULL,
Reports,75082,AMC Turn Times,252,American Advisors Group,FNC Support,9/4/2020 10:30,353516,9/4/2020 10:30,353516,NULL,
Reports,75141,Profile Orders,211,Citizens Bank,CMS Admin,9/7/2020 19:29,320920,8/30/2022 6:57,320920,NULL,
Reports,75197,GAAR Worksheet Compliance Report - Key Control Q3 2020,100,Zions Bancorp,Sampling,9/8/2020 8:40,316732,9/8/2020 8:40,316732,NULL,
Reports,75206,% of rush,142,Caliber Home Loans,Support,9/8/2020 10:44,0,9/8/2020 10:44,0,NULL,
Reports,75207,Fees in CMS fulfillment,99,Chase,Invoice Processing,9/8/2020 11:47,335478,10/31/2022 10:59,353589,10/31/2022 10:59,
Reports,75214,Order Vendor Fee Adjustments COPY,142,Caliber Home Loans,Support,2/3/2021 14:26,192390,2/3/2021 14:26,192390,NULL,
Reports,75237,Avg fee by State COPY,142,Caliber Home Loans,Support,9/9/2020 6:48,0,9/9/2020 6:48,0,NULL,
Reports,75258,Past Due Orders,255,Navy Federal Credit Union,***Automated Reports***,8/17/2021 12:20,356786,5/18/2023 12:29,356786,NULL,
Reports,75271,Past Due Revisions,255,Navy Federal Credit Union,***Automated Reports***,8/17/2021 12:18,356786,5/18/2023 12:31,356786,NULL,
Reports,75299,Appraiser Capacity,250,UBS Bank,Performance,9/9/2020 9:06,350879,4/3/2023 11:02,387193,NULL,
Reports,75301,APSL Fees Paid over Max Disclosed,248,KeyBank,FNC Support,9/9/2020 10:12,349746,9/9/2020 10:12,349746,NULL,
Reports,75310,Inspection Date-Consumer,82,Huntington National Bank,Michelle Reports,8/30/2021 7:09,0,8/30/2021 7:09,0,NULL,
Reports,75353,Additional Fee Request,142,Caliber Home Loans,Support,9/9/2020 15:18,310380,9/9/2020 15:18,310380,NULL,
Reports,75356,Duplicate Appraiser Assignment - Title,257,JP Morgan Chase,Support and Research,9/9/2020 16:06,0,9/9/2020 16:06,0,NULL,
Reports,75357,Duplicate Appraiser Assignment - Closing,257,JP Morgan Chase,Support and Research,9/9/2020 16:08,0,9/9/2020 16:08,0,NULL,
Reports,75359,Duplicate Appraiser Assignment - CD Fee Collabaration,257,JP Morgan Chase,Support and Research,9/9/2020 16:09,0,9/9/2020 16:09,0,NULL,
Reports,75361,Duplicate Service provider,257,JP Morgan Chase,FNC,9/9/2020 16:15,0,9/9/2020 16:15,0,NULL,
Reports,75422,Daily Cancellation Report,263,Caliber Home Loans Servicing,Scheduled Reports,8/9/2021 8:24,0,8/9/2021 8:24,0,NULL,
Reports,75436,All Appraisal Fees Delivered Prior Period,259,"loanDepot.com, LLC",Chris,8/19/2021 12:14,383805,9/16/2021 16:01,0,NULL,
Reports,75491,Conventional w/ CU Score - Previous Month,256,Embrace Home Loans,CoreLogic-Support,10/14/2020 6:39,406960,10/14/2020 6:39,406960,NULL,
Reports,75500,Conventional w/ CU Score History - Previous Month,256,Embrace Home Loans,CoreLogic-Support,9/11/2020 12:54,365368,9/11/2020 12:54,365368,NULL,
Reports,75505,Post-Completion Revisions,256,Embrace Home Loans,CoreLogic-Support,9/11/2020 12:58,365368,9/11/2020 12:58,365368,NULL,
Reports,75510,Monthly Orders Created - DCLC - Updated Sep 2020,100,Zions Bancorp,Monthly,3/24/2021 15:47,316732,3/24/2021 15:47,316732,NULL,
Reports,75524,Retail Turn time County/state/customer,259,"loanDepot.com, LLC",Retail Performance Reports,9/17/2020 5:57,388648,10/7/2022 11:10,382692,10/7/2022 11:10,
Reports,75530,Appraiser Coverage Areas,231,Iberia Bank,IB System Admin,5/11/2021 11:40,353630,5/11/2021 11:40,353630,NULL,
Reports,75564,Due Date Monitoring,254,Franklin American Mortgage Company Inc - Wholesale,Fulfillment Daily Reporting,8/30/2021 7:37,0,9/1/2022 10:01,356145,NULL,
Reports,75577,New Messages 2,82,Huntington National Bank,Michelle Reports,8/18/2021 12:13,44652,3/30/2023 7:46,44652,3/30/2023 7:46,
Reports,75587,MTD TT by state,193,Prosperity Mortgage,09) Support,9/14/2020 10:29,404811,9/14/2020 10:29,404811,NULL,
Reports,75593,E&O Expiration,219,TD Bank,Other Reports,7/6/2021 10:40,394438,2/27/2023 10:55,0,2/17/2023 11:04,
Reports,75648,Mike,219,TD Bank,Other Reports,9/16/2020 8:59,326509,9/16/2020 8:59,326509,NULL,
Reports,75747,Task Report,82,Huntington National Bank,Michelle Reports,11/20/2020 12:03,44652,11/20/2020 12:03,44652,NULL,
Reports,75756,Orders Placed,215,BMO Harris Bank,Vendor Management,9/15/2020 12:55,317557,9/15/2020 12:55,317557,NULL,
Reports,75762,Evals in Non-Eval States,237,Chase Corporate and Investment Bank Appraisal,Batch Tracking,8/9/2021 13:10,338321,11/7/2022 11:41,435941,NULL,
Reports,75766,Documents Awaiting Borrower Greater Than 5 Days,259,"loanDepot.com, LLC",CoreLogic/FNC Support,10/20/2020 11:25,0,10/20/2020 11:25,0,NULL,
Reports,75777,Nassau County NY,211,Citizens Bank,Ad Hoc,9/15/2020 14:24,320919,9/15/2020 14:24,320919,NULL,
Reports,75833,Fee Changes Overview,250,UBS Bank,Test,9/16/2020 11:22,0,9/16/2020 11:22,0,NULL,
Reports,75839,DONE Month End Reporting HOME LOANS - Fee Panel - Michigan (South Region),251,TCF Bank,CoreLogic/FNC Support - Cayce Read,9/18/2020 7:31,351938,9/18/2020 7:31,351938,NULL,
Reports,75840,DONE Month End Reporting HOME LOANS - Fee Panel - Michigan (Southeast Region),251,TCF Bank,CoreLogic/FNC Support - Cayce Read,9/17/2020 9:38,351938,9/17/2020 9:38,351938,NULL,
Reports,75849,MBR Orders Primary Service Summary By State and Dates V3,259,"loanDepot.com, LLC",Management Requests,9/16/2020 13:35,384036,9/16/2020 13:35,384036,NULL,
Reports,75858,MBR Orders 90 Day Data,259,"loanDepot.com, LLC",Management Requests,9/16/2020 13:45,384036,9/16/2020 13:45,384036,NULL,
Reports,75900,DONE Month End Reporting HOME LOANS - Fee Panel - Michigan (East Region),251,TCF Bank,CoreLogic/FNC Support - Cayce Read,9/17/2020 9:38,351938,9/17/2020 9:38,351938,NULL,
